ID,Tweet,Influenza,Diarrhea,Hayfever,Cough,Headache,Fever,Runnynose,Cold,labels,is_test
2043en,It's been pretty rough because of this fever and cough.,0,0,0,1,0,1,0,0,Cough;Fever,True
2044en,"Ugh, this cold has been hanging on forever. I catch colds more often since coming to Tokyo... I want to go to my parents' house and play with the dog...",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2045en,"I think I have a cold, I feel out of it.",0,0,0,0,0,0,0,1,Cold,True
2046en,I'll do anything if it'll help my relieve my allergy symptoms,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2047en,"I'm tired and feverish from this cold, so I wasn't going to go to the New Years party, but I was forced to attend.",0,0,0,0,0,1,0,1,Fever;Cold,True
2048en,I'm beat. I can't stop coughing.,0,0,0,1,0,0,0,0,Cough,True
2049en,What's up with staying home just 'cause of a head cold?,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2050en,"Hey, hey, hey. This is bad, diarrhea?",0,1,0,0,0,0,0,0,Diarrhea,True
2051en,"My little brother has a fever, so I took care of him!",0,0,0,0,0,1,0,0,Fever,True
2052en,I have terrible diarrhea and can't work. ,0,1,0,0,0,0,0,0,Diarrhea,True
2053en,"Wow, about 100 million people died from Spanish flu.",0,0,0,0,0,0,0,0,sober,True
2054en,"I got tested for the flu, but it was negative.",0,0,0,0,0,0,0,0,sober,True
2055en,"When I get a mild fever from allergies, I can't think.",0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,True
2056en,The news on my cell phone says this year's cold season there's going to be a bug going around that gives people a fever,0,0,0,0,0,0,0,0,sober,True
2057en,There's a diarrhea outbreak in my class,0,1,0,0,0,0,0,0,Diarrhea,True
2058en,I can't do karaoke when I have a runny nose.,0,0,0,0,0,0,1,0,Runnynose,True
2059en,"Thanks to science developing good medicines, sicknesses like the cold get better quickly.",0,0,0,0,0,0,0,0,sober,True
2060en,"When I hear a high-pitched sound, it echoes in my head and makes my headache worse.",0,0,0,0,1,0,0,0,Headache,True
2061en,This cold is making me tired. I can't wait to rest.,0,0,0,0,0,0,0,1,Cold,True
2062en,"I read on a blog that when a child has a stuffy nose you can suck it out, and I thought, no way. I mean, that's bodily fluid, you know? Even if it really works, I'm not doing it!",0,0,0,0,0,0,0,0,sober,True
2063en,I wonder if everyone is maintaining good personal hygiene habits to protect against the flu?,0,0,0,0,0,0,0,0,sober,True
2064en,"This cold is rough. I've got a headache too, it might not be an ordinary cold. Yikes.",0,0,0,0,1,0,1,1,Headache;Runnynose;Cold,True
2065en,A runny nose and a cold are related.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2066en,"Next spring there isn't supposed to be a lot of cedar pollen, so maybe my allergies won't be so bad.",0,0,0,0,0,0,0,0,sober,True
2067en,"Going to Nepal, we all got diarrhea.",0,0,0,0,0,0,0,0,sober,True
2068en,My big brother got the flu.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2069en,There are supposed to be fewer allergy sufferers this year.,0,0,0,0,0,0,0,0,sober,True
2070en,I got diarrhea after eating the oyako don my grandma made,0,1,0,0,0,0,0,0,Diarrhea,True
2071en,"My daughter and wife both have temperatures, so I'm staying home from work today to look after them.",0,0,0,0,0,1,0,0,Fever,True
2072en,"When you have a cough, you have to be courteous and wear a mask.",0,0,0,1,0,0,0,0,Cough,True
2073en,I coughed and in my sleep said mask.,0,0,0,1,0,0,0,0,Cough,True
2074en,I put on a mask and am equipped with headache medicine.,0,0,0,0,1,0,0,0,Headache,True
2075en,Someone is coughing deliberately,0,0,0,1,0,0,0,0,Cough,True
2076en,Food poisoning? I have diarrhea that won't go away.,0,1,0,0,0,0,0,0,Diarrhea,True
2077en,I got the flu and my temperature is over 100.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2078en,I wonder how you say diarrhea in English?,0,0,0,0,0,0,0,0,sober,True
2079en,"This is awful, catching a cold at a busy time like this!",0,0,0,0,0,0,0,1,Cold,True
2080en,You know you've got a bad stuffy nose that makes the people around you go what the hell..,0,0,0,0,0,0,1,0,Runnynose,True
2081en,The TV said this year there's a cold going around where you don't get a fever.,0,0,0,0,0,0,0,0,sober,True
2082en,"A cold! Yes, I get to stay home from school!",0,0,0,0,0,0,0,1,Cold,True
2083en,"When people say they have a fever but it's okay, is it really okay?",0,0,0,0,0,1,0,0,Fever,True
2084en,I get a lot of stomachaches lately. I have diarrhea constantly too.,0,1,0,0,0,0,0,0,Diarrhea,True
2085en,Please cast a spell so my nose will stop running.,0,0,0,0,0,0,1,0,Runnynose,True
2086en,Urgently wanted: effective ways to cure a headache. ,0,0,0,0,1,0,0,0,Headache,True
2087en,I wish I could stay home. This cold makes feel lousy.,0,0,0,0,0,0,0,1,Cold,True
2088en,"Listening to classical music gives me a headache, it is sheer pain",0,0,0,0,1,0,0,0,Headache,True
2089en,I just saw on the news that communicable diseases give you a fever. ,0,0,0,0,0,0,0,0,sober,True
2090en,"A cold at a time like this, before an important test. This is the worst.",0,0,0,0,0,0,0,1,Cold,True
2091en,"My headache isn't as bad as it was earlier, but I'm going home and going to bed.",0,0,0,0,1,0,0,0,Headache,True
2092en,"I've been coughing like crazy, so I have to make sure I wash my hands.",0,0,0,1,0,0,0,0,Cough,True
2093en,"Apparently there are allergies in the fall, too.",0,0,0,0,0,0,0,0,sober,True
2094en,"My stomach hurts and I feel like I have diarrhea, maybe there was something in the food I ate at lunch. ",0,1,0,0,0,0,0,0,Diarrhea,True
2095en,I never thought I'd get allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2096en,I'm going to build a body that can beat the flu.,0,0,0,0,0,0,0,0,sober,True
2097en,"When you have a cough with phlegm that lasts a while, it's really tiring because you use your stomach muscles.",0,0,0,1,0,0,0,0,Cough,True
2098en,"I caught a cold so I took medicine, but the one thing it didn't cure is my runny nose. I'm wish I could rest for the rest of the day.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2099en,"I have a cold and feel sick, but I can't stay home.",0,0,0,0,0,0,0,1,Cold,True
2100en,"I get drowsy when I take decongestants, you see. ",0,0,0,0,0,0,1,0,Runnynose,True
2101en,I have to buy stuffy nose strips.,0,0,0,0,0,0,1,0,Runnynose,True
2102en,I got a cold in Spain.,0,0,0,0,0,0,0,0,sober,True
2103en,"The way this headache feels, it's definitely a cold.",0,0,0,0,1,0,0,1,Headache;Cold,True
2104en,Someone tell me how to cure a stuffy nose.,0,0,0,0,0,0,1,0,Runnynose,True
2105en,A headache in the morning. I drank too much.,0,0,0,0,1,0,0,0,Headache,True
2106en,"Whenever I get diarrhea, what I think of is a bathroom with no toilet paper.",0,1,0,0,0,0,0,0,Diarrhea,True
2107en,My TV is giving off an awful lot of heat. Is it okay? Seriously.,0,0,0,0,0,0,0,0,sober,True
2108en,I don't want to remember getting diarrhea from the food poisoning outbreak.,0,0,0,0,0,0,0,0,sober,True
2109en,"Oh, no! Yamada has a cold.",0,0,0,0,0,0,0,1,Cold,True
2110en,I'm getting tested for the flu.,0,0,0,0,0,0,0,0,sober,True
2111en,I was shocked to find it was bird flu.,0,0,0,0,0,0,0,0,sober,True
2112en,"At last, there's blood mixed with my phlegm...",0,0,0,1,0,0,0,0,Cough,True
2113en,"My brother got the flu, and now the whole family has it.",1,0,0,0,0,1,0,0,Influenza;Fever,True
2114en,I've had a little diarrhea ever since coming back from Nepal. Maybe I got a funny bug.,0,1,0,0,0,0,0,0,Diarrhea,True
2115en,I'm gonna wash my hands and gargle so I don't cough!,0,0,0,0,0,0,0,0,sober,True
2116en,"My fever is down, but I can't stop coughing. I can't take it anymore, my stomach muscles hurt.",0,0,0,1,0,0,0,0,Cough,True
2117en,I wonder if the method they showed on TV yesterday for treating allergies really works?,0,0,0,0,0,0,0,0,sober,True
2118en,I get a headache when I think too hard about outer space.,0,0,0,0,0,0,0,0,sober,True
2119en,"Ugh, I have a headache and chills because of this cold, I'm so out of it",0,0,0,0,1,0,0,1,Headache;Cold,True
2120en,"By the way, what can I do to manage a headache?",0,0,0,0,1,0,0,0,Headache,True
2121en,I wonder if you can catch the flu just from shaking hands?,0,0,0,0,0,0,0,0,sober,True
2122en,"Now I have a headache on top of the stuffy nose, I'm staying home from school",0,0,0,0,1,0,1,0,Headache;Runnynose,True
2123en,"My daughter has a fever but apparently can't stay home from work, I don't get it",0,0,0,0,0,1,0,0,Fever,True
2124en,"At last, for the first time I too have allergies!",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2125en,"I couldn't stop coughing in class, then my friend next to me said I was doing it on purpose, ugh.",0,0,0,1,0,0,0,0,Cough,True
2126en,"When I have a headache, hearing applause makes it worse.",0,0,0,0,1,0,0,0,Headache,True
2127en,Flu season is coming again.,0,0,0,0,0,0,0,0,sober,True
2128en,I've had diarrhea since morning.,0,1,0,0,0,0,0,0,Diarrhea,True
2129en,"When I went to Nepal, the food didn't agree with me, and I got an upset stomach and diarrhea...",0,0,0,0,0,0,0,0,sober,True
2130en,"I have a runny, stuffy nose, in other words, a head cold. I don't have a fever, but there's no way I can handle club activities.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2131en,I hear a new bug was brought over from Spain.,0,0,0,0,0,0,0,0,sober,True
2132en,"Of all the symptoms, I really want to get rid of a stuffy nose.",0,0,0,0,0,0,1,0,Runnynose,True
2133en,The headache is a bigger problem than the fever.,0,0,0,0,1,1,0,0,Headache;Fever,True
2134en,I feel out of it because of this cold. I'm exhuasted!,0,0,0,0,0,0,0,1,Cold,True
2135en,"This headache is intense, so I'm going home and going to bed.",0,0,0,0,1,0,0,0,Headache,True
2136en,Millennials get a cough or some phlegm and that's all it takes for them to stay home from work.,0,0,0,1,0,0,0,0,Cough,True
2137en,"My stomach's been wonky lately. Like today, I had diarrhea in the morning and haven't been feeling well.",0,1,0,0,0,0,0,0,Diarrhea,True
2138en,"I got a flu shot at work. I'm relieved, it didn't hurt as much as I thought it would.",0,0,0,0,0,0,0,0,sober,True
2139en,I get a headache when I think about who I'm going to meet.,0,0,0,0,0,0,0,0,sober,True
2140en,I need medicine that works well on bad headaches,0,0,0,0,1,0,0,0,Headache,True
2141en,My stomach hurts from coughing so much,0,0,0,1,0,0,0,0,Cough,True
2142en,"Got the flu, taking care of your health is important.",1,0,0,0,0,1,0,0,Influenza;Fever,True
2143en,"I've had a slight fever lately and it turns out to be allergies, which I wasn't expecting.",0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,True
2144en,"It was a buffet, so I had a little too much to eat, and now I feel sick, my stomach hurts and I think I have diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,True
2145en,I might have the flu so I'm thinking I'll skip the club meeting.,0,0,0,0,0,0,0,0,sober,True
2146en,My colds start with a runny nose.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2147en,"I'm going on a trip tomorrow, but I have chills... could it be a cold? This sucks.",0,0,0,0,0,0,0,1,Cold,True
2148en,"This cold is making me sleepy, but I drank something and now I feel perfect",0,0,0,0,0,0,0,1,Cold,True
2149en,I have the worst runny nose because of this cold.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2150en,"Yikes, I was on the phone and now my cell phone is hot",0,0,0,0,0,0,0,0,sober,True
2151en,"I caught a cold and my temperature is up, so I'm taking some fever medicine ASAP.",0,0,0,0,0,1,0,1,Fever;Cold,True
2152en,"I have an awful cough and fever, I have no choice but to stay home from work when I'm like this.",0,0,0,1,0,1,0,0,Cough;Fever,True
2153en,My big brother got the flu and has been ordered not to leave the house.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2154en,I have constant diarrhea lately,0,1,0,0,0,0,0,0,Diarrhea,True
2155en,It was diarrhea that woke me up in the middle of the night,0,1,0,0,0,0,0,0,Diarrhea,True
2156en,I wonder if dogs get colds too,0,0,0,0,0,0,0,0,sober,True
2157en,My big brother got the flu.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2158en,"Hey, this medicine is supposed to get rid of mucus",0,0,0,1,0,0,0,0,Cough,True
2159en,"The flu is supposed to be going around this season, so get a shot ASAP.",0,0,0,0,0,0,0,0,sober,True
2160en,My nose is too stuffy to play any instrument.,0,0,0,0,0,0,1,0,Runnynose,True
2161en,My wife's allergies are acting up.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2162en,I have a slight fever and I'm tired because of allergies,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,True
2163en,I went to walk the dog and caught a cold,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2164en,It's been a while since my allergies acted up.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2165en,"I thought I had the flu so I went to the doctor, but I got tested and I was wrong.",0,0,0,0,0,0,0,0,sober,True
2166en,"I have a fever and a runny nose, and my stomach isn't doing great either.",0,1,0,0,0,1,1,0,Diarrhea;Fever;Runnynose,True
2167en,I hear that scientists developed a new fever medicine for colds.,0,0,0,0,0,0,0,0,sober,True
2168en,I have a fever and can't stop coughing.,0,0,0,1,0,1,0,0,Cough;Fever,True
2169en,I got a flu shot,0,0,0,0,0,0,0,0,sober,True
2170en,"By the way, what can I do to alleviate my headache other than taking medicine?",0,0,0,0,1,0,0,0,Headache,True
2171en,I never thought I'd get allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2172en,Somebody tell me how to cure a runny nose.,0,0,0,0,0,0,1,0,Runnynose,True
2173en,I have terrible diarrhea and can't leave the bathroom,0,1,0,0,0,0,0,0,Diarrhea,True
2174en,"Diarrhea the second I wake up, is this bad?",0,1,0,0,0,0,0,0,Diarrhea,True
2175en,"I was listening to music with headphones and gradually got a headache. Looking at it carefully, the frame is slightly bent, maybe it applied pressure.",0,0,0,0,0,0,0,0,sober,True
2176en,"With my out-of-it head, I just figured it out, I have a cold.",0,0,0,0,0,0,0,1,Cold,True
2177en,I'm coughing so much I think my stomach muscles might die.,0,0,0,1,0,0,0,0,Cough,True
2178en,"Uh-oh, I have diarrhea today and can't leave the bathroom.",0,1,0,0,0,0,0,0,Diarrhea,True
2179en,"I thought I was feeling cold this morning, turned out to be diarrhea. My stomach hurts.",0,1,0,0,0,0,0,0,Diarrhea,True
2180en,"I have a fever, but it's no problem. I'm definitely going to the party tonight.",0,0,0,0,0,1,0,0,Fever,True
2181en,"My nose won't stop running, which got me wondering if I have a fever, but as it turns out I definitely do not.",0,0,0,0,0,0,1,0,Runnynose,True
2182en,My grandma just got back and I asked her how she says diarrhea in English and she burst out laughing.,0,0,0,0,0,0,0,0,sober,True
2183en,"It sucks when you get the wrong type of flu shot, because it won't work.",0,0,0,0,0,0,0,0,sober,True
2184en,I had an incoming message for the first time in so long that my nose started running.,0,0,0,0,0,0,0,0,sober,True
2185en,I'm out of it because of a cold.,0,0,0,0,0,0,0,1,Cold,True
2186en,I wonder how you say diarrhea in English?,0,0,0,0,0,0,0,0,sober,True
2187en,"My stomach started hurting a little while ago, hopefully it's not diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,True
2188en,"When I get the flu, my throat is dry before long. I wonder if it'll get better before long if I guzzle Pocari Sweat.",1,0,0,0,0,1,0,0,Influenza;Fever,True
2189en,I woke up this morning with the worst headache.,0,0,0,0,1,0,0,0,Headache,True
2190en,"I've been super tired since the morning, I wonder if it's a cold? ",0,0,0,0,0,0,0,1,Cold,True
2191en,Is there anything I can do to prevent headaches?,0,0,0,0,1,0,0,0,Headache,True
2192en,"I had a fever and made myself go to work, which made it worse. I went to the doctor, and was lectured for waiting so long to come in.",0,0,0,0,0,1,0,0,Fever,True
2193en,"When I'm too tired to get up in the morning, I rub the thermometer and make it look like I have a temperature, so everybody thinks I'm sick, and I can definitely stay home without getting caught. It's perfect.",0,0,0,0,0,0,0,0,sober,True
2194en,My diarrhea went away when I played soccer,0,0,0,0,0,0,0,0,sober,True
2195en,"The people who are saying there's not a lot of pollen today don't have allergies, so...",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2196en,It's common courtesy to not face another person when you cough,0,0,0,1,0,0,0,0,Cough,True
2197en,I'm thinking about what I can do to combat allergies.,0,0,0,0,0,0,0,0,sober,True
2198en,"The medicine is working, my fever is under control, and I can finally sleep.",0,0,0,0,0,1,0,0,Fever,True
2199en,I'm going to try fasting as a way to combat allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2200en,It'd be a disaster if there was a Spanish flu outbreak.,0,0,0,0,0,0,0,0,sober,True
2201en,"I got the flu and it's nice to not have to go to school, but I hate that I'm missing the club meeting.",1,0,0,0,0,1,0,0,Influenza;Fever,True
2202en,I feel like all my bodily fluid is turning into mucus,0,0,0,0,0,0,1,0,Runnynose,True
2203en,I just got a flu shot!,0,0,0,0,0,0,0,0,sober,True
2204en,I noticed my lymph nodes were swollen. It turns out I have a fever.,0,0,0,0,0,1,0,0,Fever,True
2205en,"I'm so congested, I feel like I'm dying.",0,0,0,0,0,0,1,0,Runnynose,True
2206en,I wonder how you say diarrhea in English?,0,0,0,0,0,0,0,0,sober,True
2207en,My nose stopped running! I'm so happy!,0,0,0,0,0,0,0,0,sober,True
2208en,They say there's a bug going around in Spain,0,0,0,0,0,0,0,0,sober,True
2209en,I'm coughing too much my stomach muscles hurt.,0,0,0,1,0,0,0,0,Cough,True
2210en,"Yikes, my nose won't stop running.",0,0,0,0,0,0,1,0,Runnynose,True
2211en,They say warming yourself up helps combat allergies.,0,0,0,0,0,0,0,0,sober,True
2212en,"On top of my head cold, my headache is getting worst, I think I've finally reached my limit.",0,0,0,0,1,0,1,0,Headache;Runnynose,True
2213en,They say there aren't many cases of people getting a fever with this,0,0,0,0,0,0,0,0,sober,True
2214en,"A cold is an illness, so I'm staying home from class.",0,0,0,0,0,0,0,1,Cold,True
2215en,"The picture from my friend is a photo of a dog making a snot bubble, lol! I guess dogs get stuffy noses too!",0,0,0,0,0,0,0,0,sober,True
2216en,I have the flu and can't go out,1,0,0,0,0,1,0,0,Influenza;Fever,True
2217en,It's flu season. It's supposed to be bad this year.,0,0,0,0,0,0,0,0,sober,True
2218en,"I caught a cold and my head hurts, so I wish there was somewhere I could rest and space out. Ahh, this sucks.",0,0,0,0,1,0,0,1,Headache;Cold,True
2219en,"When I catch a cold, I usually get a stuffy nose.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2220en,I wish people would have common courtesy when they cough.,0,0,0,1,0,0,0,0,Cough,True
2221en,"I thought my allergies wouldn't act up a lot this year, but they're dreadful.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2222en,I caught the mumps. Ugh.,0,0,0,0,0,0,0,0,sober,True
2223en,Have the people who hack up phlegm on the side of the road never heard of manners? Witnessing the moment puts me in the worst mood.,0,0,0,1,0,0,0,0,Cough,True
2224en,Lately I have chronic mild headaches.,0,0,0,0,1,0,0,0,Headache,True
2225en,I didn't know dogs get runny noses.,0,0,0,0,0,0,0,0,sober,True
2226en,I feel exhausted from this cold I caught,0,0,0,0,0,0,0,1,Cold,True
2227en,For some reason I cough up phlegm when I get a fever.,0,0,0,1,0,1,0,0,Cough;Fever,True
2228en,I have bad diarrhea lately.,0,1,0,0,0,0,0,0,Diarrhea,True
2229en,I recall a painful memory of diarrhea.,0,0,0,0,0,0,0,0,sober,True
2230en,"Even though I didn't have allergies when I was in China, they're back!",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2231en,I was sent a photo of a dog with a runny nose.,0,0,0,0,0,0,0,0,sober,True
2232en,There are exceedingly few people in my class who have allergies.,0,0,0,0,0,0,0,0,sober,True
2233en,This diarrhea I've had lately is lasting way too long,0,1,0,0,0,0,0,0,Diarrhea,True
2234en,"Since I have a fever, I want to go somewhere cool",0,0,0,0,0,1,0,0,Fever,True
2235en,"My daughter has a fever, so she's decided to stay home from work.",0,0,0,0,0,1,0,0,Fever,True
2236en,"My nose won't stop running, it's like I have allergies.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2237en,"My cell phone was so hot when it was charging, I thought it finally broke.",0,0,0,0,0,0,0,0,sober,True
2238en,"I get a runny nose and can't stop sneezing if I play with a dog or cat, but I refuse to admit that they're allergies.",0,0,0,0,0,0,1,0,Runnynose,True
2239en,My allergies have already showed up.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2240en,"I haven't gotten a flu shot yet, uh-oh.",0,0,0,0,0,0,0,0,sober,True
2241en,There's been a bird flu outbreak in China.,0,0,0,0,0,0,0,0,sober,True
2242en,I'm over my flu.,0,0,0,0,0,0,0,0,sober,True
2243en,Just spending time with someone like that gives me a headache,0,0,0,0,0,0,0,0,sober,True
2244en,I have to get tested for the flu,0,0,0,0,0,0,0,0,sober,True
2245en,"Anyway, I have to cure this headache.",0,0,0,0,1,0,0,0,Headache,True
2246en,My phone case melted from the heat...,0,0,0,0,0,0,0,0,sober,True
2247en,I've had flu-like symptoms since last night.,0,0,0,0,0,0,0,0,sober,True
2248en,Last night I thought I might've caught the flu.,0,0,0,0,0,0,0,0,sober,True
2249en,"I have a fever and my nose is running like a fountain. I might be able to stay home from work tomorrow, but it's hard to say.",0,0,0,0,0,1,1,0,Fever;Runnynose,True
2250en,The flu is the same in China as it is in Japan.,0,0,0,0,0,0,0,0,sober,True
2251en,I've recovered from the flu and feel great! But I'm still not allowed to go out for two days.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2252en,My nose is so stuffy I can't sleep,0,0,0,0,0,0,1,0,Runnynose,True
2253en,What makes me excited are my wife and daughter.,0,0,0,0,0,0,0,0,sober,True
2254en,"Lately I get diarrhea whenever I eat something. Even now, I have the worst stomachache...",0,1,0,0,0,0,0,0,Diarrhea,True
2255en,Are allergies and eczema related?,0,0,0,0,0,0,0,0,sober,True
2256en,I took medicine and my congestion stopped like that.,0,0,0,0,0,0,1,0,Runnynose,True
2257en,"Because of the flu, I can't go out, I'm bored, and all I do is watch TV lol. Visitors, please bring me a present!",1,0,0,0,0,1,0,0,Influenza;Fever,True
2258en,My allergies are so bad my eyes hurt.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2259en,"I waited for the right moment and took the medicine, and now I only have a stuffy nose, even my headache is better.",0,0,0,0,1,0,1,0,Headache;Runnynose,True
2260en,I couldn't get the contract and now my head hurts.,0,0,0,0,0,0,0,0,sober,True
2261en,"If a bee had allergies, it wouldn't make a living",0,0,0,0,0,0,0,0,sober,True
2262en,"I woke up this morning with diarrhea, it's really bad. My stomach hurts. I'm cold.",0,1,0,0,0,0,0,0,Diarrhea,True
2263en,Somebody tell me how to get rid of a stuffy nose!,0,0,0,0,0,0,1,0,Runnynose,True
2264en,"I have a headache, and my body feels exhausted, maybe I'll go home.",0,0,0,0,1,0,0,0,Headache,True
2265en,I got a headache while translating.,0,0,0,0,0,0,0,0,sober,True
2266en,Is it bad if I have a chronically stuffy nose?,0,0,0,0,0,0,1,0,Runnynose,True
2267en,"My wife has had a fever since yesterday, so she said she couldn't make a bento today, so I'm going to eat out for lunch today for the first time in a while.",0,0,0,0,0,1,0,0,Fever,True
2268en,I got diarrhea when I went to Nepal.,0,0,0,0,0,0,0,0,sober,True
2269en,"My allergies are absolutely terrible this year, I hate cedar trees!",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2270en,I might have a touch of diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,True
2271en,"I've had a headache since noon, I think it's a cold.",0,0,0,0,1,0,0,1,Headache;Cold,True
2272en,"They seem to be coughing deliberately, maybe they can't get rid of the phlegm.",0,0,0,1,0,0,0,0,Cough,True
2273en,Anyone have a fever?,0,0,0,0,0,0,0,0,sober,True
2274en,"Uh-oh, I caught a full-blown cold. Awful chills. This is bad.",0,0,0,0,0,0,0,1,Cold,True
2275en,"I kinda feel like I have a cold, but I can't decide whether or not to stay home from my part-time job.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2276en,I caught a cold that's rich in runny nose and stuffy nose variations.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2277en,"I wonder if I've got the mumps. I know it's a little late for this, but I'm scared.",0,0,0,0,0,0,0,0,sober,True
2278en,My daughter has a fever but can't stay home from work.,0,0,0,0,0,1,0,0,Fever,True
2279en,"When she can't go to preschool even though her fever is down, I let her watch TV all day.",0,0,0,0,0,0,0,0,sober,True
2280en,Is there a strong cold medicine?,0,0,0,0,0,0,0,1,Cold,True
2281en,Any recommendations for cold medicine?,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2282en,Diarrhea again today,0,1,0,0,0,0,0,0,Diarrhea,True
2283en,My temperature hasn't gone down at all since last night. Don't tell me it's the flu?,0,0,0,0,0,1,0,0,Fever,True
2284en,"You might be sleepy 'cause of your cold, but if you doze off on the couch, then it'll get worse.",0,0,0,0,0,0,0,1,Cold,True
2285en,I took fever medicine and my cold got better like that. Medicine is amazing.,0,0,0,0,0,1,0,1,Fever;Cold,True
2286en,"I've been cold and have diarrhea since the morning, only bad things.",0,1,0,0,0,0,0,0,Diarrhea,True
2287en,My big brother didn't go to his club meeting yesterday because he has the flu,1,0,0,0,0,1,0,0,Influenza;Fever,True
2288en,"Maybe I have a cold, I have a stuffy nose and can hardly breathe.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2289en,"Please no diarrhea today, I have an important interview.",0,1,0,0,0,0,0,0,Diarrhea,True
2290en,"Cough medicine makes you drowsy, right?",0,0,0,1,0,0,0,0,Cough,True
2291en,I saw on the news that there's now a Dengue fever outbreak.,0,0,0,0,0,0,0,0,sober,True
2292en,My cough and phlegm are finally cured.,0,0,0,0,0,0,0,0,sober,True
2293en,My allergies are no laughing matter. This wasn't a light year...,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2294en,"It's flu season, so I went to get my flu shot",0,0,0,0,0,0,0,0,sober,True
2295en,My runny nose drips when I start to read a book.,0,0,0,0,0,0,1,0,Runnynose,True
2296en,Getting a flu shot hurts a lot.,0,0,0,0,0,0,0,0,sober,True
2297en,"When my stomach hurts, I worry that I might have diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,True
2298en,Does anyone know a good way to combat allergies?,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2299en,"By the way, I have an awful headache and my body's in pain, what should I do?",0,0,0,0,1,0,0,0,Headache,True
2300en,"I don't know yet if I'll stay home or not, but I have a fever.",0,0,0,0,0,1,0,0,Fever,True
2301en,"As a woman, there's no way I could say I coughed up phlegm.",0,0,0,1,0,0,0,0,Cough,True
2302en,I've heard that you'll stop coughing up phlegm if you do sit-ups.,0,0,0,1,0,0,0,0,Cough,True
2303en,"The phlegm is out of control, I need mucus control medicine",0,0,0,1,0,0,0,0,Cough,True
2304en,Listening to this person talk gives me a headache. I don't know if they're the bad person or if I am.,0,0,0,0,0,0,0,0,sober,True
2305en,I don't know if I should stay wrapped up in a blanket if I have a fever.,0,0,0,0,0,1,0,0,Fever,True
2306en,"If a flu gets bad, do you need surgery?",0,0,0,0,0,0,0,0,sober,True
2307en,They're having a field day with reports of a scandal involving that actor.,0,0,0,0,0,0,0,0,sober,True
2308en,"I haven't had a splitting headache like this in ages, I'm exhausted.",0,0,0,0,1,0,0,0,Headache,True
2309en,"When you're sick, it's comforting to be with someone.",0,0,0,0,0,1,0,0,Fever,True
2310en,"During this season, the probability of catching something is high, so if you have a fever, before you give it to anyone, go to the doctor.",0,0,0,0,0,1,0,0,Fever,True
2311en,I don't really want to use the word diarrhea.,0,0,0,0,0,0,0,0,sober,True
2312en,"I have a splitting headache, so could I leave early and go home?",0,0,0,0,1,0,0,0,Headache,True
2313en,Don't cough deliberately.,0,0,0,1,0,0,0,0,Cough,True
2314en,Diarrhea again today. I won't let it get me down,0,1,0,0,0,0,0,0,Diarrhea,True
2315en,It's been a while since my wife's allergies acted up.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2316en,I took a bath and my headache got better.,0,0,0,0,1,0,0,0,Headache,True
2317en,"Cold or mumps, both are horrible!",0,0,0,0,0,0,0,1,Cold,True
